date,ticker,adj_close
2023-11-15,A1,45.03978274929506
2023-11-16,A1,45.63367043638347
2023-11-17,A1,44.56093247411944
2023-11-20,A1,45.269920069711326
2023-11-21,A1,45.100657092851556
2023-11-22,A1,44.84762136064957
2023-11-23,A1,43.964653446286874
2023-11-24,A1,44.537842312719945
2023-11-27,A1,43.63072347366589
2023-11-28,A1,44.14452290542045
2023-11-29,A1,43.799205806040106
2023-11-30,A1,44.661130304611554
2023-12-01,A1,44.18341882422992
2023-12-04,A1,44.45605076962925
2023-12-05,A1,44.23770332903853
2023-12-06,A1,43.71641909216556
2023-12-07,A1,43.237839467865875
2023-12-08,A1,43.73431188740416
2023-12-11,A1,43.697478116475146
2023-12-12,A1,43.70216326282859
2023-12-13,A1,43.63271777642815
2023-12-14,A1,43.18786936101211
2023-12-15,A1,43.635493952930986
2023-12-18,A1,43.145913604811795
2023-12-19,A1,43.3519339164812
2023-12-20,A1,44.44252285337682
2023-12-21,A1,45.72538140304312
2023-12-22,A1,44.2984350567212
2023-12-25,A1,43.75098471775658
2023-12-26,A1,43.70238531114553
2023-12-27,A1,44.279049163093504
2023-12-28,A1,43.853768629204346
2023-12-29,A1,43.810900138471375
2024-01-01,A1,44.83382857821284
2024-01-02,A1,45.26628630772038
2024-01-03,A1,45.354535187167464
2024-01-04,A1,44.84071653953793
2024-01-05,A1,43.61549092051936
2024-01-08,A1,43.73610723831532
2024-01-09,A1,44.048823374279216
2024-01-10,A1,43.05243809953771
2024-01-11,A1,42.28287504727933
2024-01-12,A1,42.757063357340165
2024-01-15,A1,42.786305553827695
2024-01-16,A1,42.12674927174885
2024-01-17,A1,41.79282556631318
2024-01-18,A1,41.03225982076475
2024-01-19,A1,40.70483522614392
2024-01-22,A1,40.76401194699424
2024-01-23,A1,41.58409477653147
2024-01-24,A1,41.24526368081242
2024-01-25,A1,41.43101519544832
2024-01-26,A1,41.37862933885935
2024-01-29,A1,41.59815992233543
2024-01-30,A1,41.44599040944773
2024-01-31,A1,42.04243741971306
2024-02-01,A1,42.15583832192781
2024-02-02,A1,41.797369470220026
2024-02-05,A1,41.704841761365564
2024-02-06,A1,41.26476019659872
2024-02-07,A1,40.75362719722224
2024-02-08,A1,40.96109477802156
2024-02-09,A1,40.8156003291411
2024-02-12,A1,41.64328870438532
2024-02-13,A1,40.50364859438489
2024-02-14,A1,40.661031535744414
2024-02-15,A1,39.990646502072714
2024-02-16,A1,39.811095167164225
2024-02-19,A1,39.743675657606204
2024-02-20,A1,38.564388105817955
2024-02-21,A1,38.73063759263988
2024-02-22,A1,39.516128855259474
2024-02-23,A1,39.50187694005477
2024-02-26,A1,40.19302240266024
2024-02-27,A1,40.698301265694354
2024-02-28,A1,40.757599578195254
2024-02-29,A1,40.236672438089265
2024-03-01,A1,39.04756497350579
2024-03-04,A1,39.735351681778795
2024-03-05,A1,39.4327485055524
2024-03-06,A1,38.825221267597556
2024-03-07,A1,38.87798049314898
2024-03-08,A1,38.65123203429046
2024-03-11,A1,38.24556670454494
2024-03-12,A1,38.39688965269412
2024-03-13,A1,38.17066371498672
2024-03-14,A1,38.424125864032675
2024-03-15,A1,37.59308260150938
2024-03-18,A1,37.55270202480346
2024-03-19,A1,38.430837211490754
2024-03-20,A1,38.72007850802414
2024-03-21,A1,38.460839918135655
2024-03-22,A1,37.91528119768497
2024-03-25,A1,37.71456733108552
2024-03-26,A1,38.042429772554556
2024-03-27,A1,37.81952966863682
2024-03-28,A1,37.76645573140857
2024-03-29,A1,37.93468607488569
2024-04-01,A1,37.300684014581805
2024-04-02,A1,37.06990885979732
2024-04-03,A1,36.580391480524774
2024-04-04,A1,36.99910014257218
2024-04-05,A1,36.57680306181359
2024-04-08,A1,36.74638462337877
2024-04-09,A1,36.63002863571436
2024-04-10,A1,36.10431315670293
2024-04-11,A1,35.821551297686185
2024-04-12,A1,36.424643885581254
2024-04-15,A1,36.57307694539078
2024-04-16,A1,36.207085446469435
2024-04-17,A1,36.65322429613526
2024-04-18,A1,36.5200440706393
2024-04-19,A1,36.264126770782504
2024-04-22,A1,35.97881436221512
2024-04-23,A1,35.74724488208281
2024-04-24,A1,36.15732628713548
2024-04-25,A1,35.63163387911525
2024-04-26,A1,35.56972374196259
2024-04-29,A1,35.580337007475705
2024-04-30,A1,35.41280736620389
2024-05-01,A1,35.14207582350512
2024-05-02,A1,35.0866905889576
2024-05-03,A1,36.16295274282124
2024-05-06,A1,36.877116792610416
2024-05-07,A1,36.06171249090504
2024-05-08,A1,36.408866331993515
2024-05-09,A1,35.992532077305626
2024-05-10,A1,35.940841815705745
2024-05-13,A1,35.79177455313294
2024-05-14,A1,35.54382759131948
2024-05-15,A1,35.28977893234962
2024-05-16,A1,35.34510153739072
2024-05-17,A1,35.46876734217072
2024-05-20,A1,35.981394493129585
2024-05-21,A1,35.32241963755188
2024-05-22,A1,36.47416683912808
2024-05-23,A1,36.584564658783975
2024-05-24,A1,36.90499749395266
2024-05-27,A1,36.34937685091279
2024-05-28,A1,37.267475585400895
2024-05-29,A1,37.916717407922626
2024-05-30,A1,38.714515160506345
2024-05-31,A1,38.023268844957954
2024-06-03,A1,38.00291832055136
2024-06-04,A1,37.470888857587966
2024-06-05,A1,37.96958326792751
2024-06-06,A1,38.09530869249432
2024-06-07,A1,37.46002050720646
2024-06-10,A1,36.47615364296879
2024-06-11,A1,36.2106361356635
2024-06-12,A1,36.405129222389974
2024-06-13,A1,37.32958162905828
2024-06-14,A1,37.707574693074086
2024-06-17,A1,37.498174418018515
2024-06-18,A1,37.6291032280251
2024-06-19,A1,38.27362152287736
2024-06-20,A1,37.714983843748456
2024-06-21,A1,38.01885382622013
2024-06-24,A1,38.184878215949205
2024-06-25,A1,38.193337235436374
2024-06-26,A1,37.59474425057188
2024-06-27,A1,37.413387443506686
2024-06-28,A1,37.4193654401685
2024-07-01,A1,37.888895360355626
2024-07-02,A1,37.62048804560626
2024-07-03,A1,37.59113088011618
2024-07-04,A1,37.882691471929974
2024-07-05,A1,38.34921918092336
2024-07-08,A1,38.22420824478757
2024-07-09,A1,37.50784950876492
2024-07-10,A1,37.69216894331698
2024-07-11,A1,36.46333941734922
2024-07-12,A1,37.025420457335834
2024-07-15,A1,37.08554976407698
2024-07-16,A1,37.33122930664505
2024-07-17,A1,37.532632965707755
2024-07-18,A1,36.44983948090798
2024-07-19,A1,35.77824456163317
2024-07-22,A1,35.86836895643908
2024-07-23,A1,35.81444709648785
2024-07-24,A1,35.883195577651065
2024-07-25,A1,36.36278354904589
2024-07-26,A1,36.81169751964871
2024-07-29,A1,37.417382118821955
2024-07-30,A1,37.80975917615138
2024-07-31,A1,38.12010850790132
2024-08-01,A1,37.25526763425916
2024-08-02,A1,37.15458096925349
2024-08-05,A1,37.515719563000346
2024-08-06,A1,37.97133491135871
2024-08-07,A1,37.45331741364914
2024-08-08,A1,37.706629450068476
2024-08-09,A1,37.863724552689355
2024-08-12,A1,38.86456752367799
2024-08-13,A1,38.67221681132202
2024-08-14,A1,38.78229168330623
2024-08-15,A1,39.24300864950043
2024-08-16,A1,39.25896265220874
2024-08-19,A1,38.91943908755959
2024-08-20,A1,38.76605950325544
2024-08-21,A1,38.49788684612829
2024-08-22,A1,38.602031064581396
2024-08-23,A1,38.78003760865019
2024-08-26,A1,39.01565460194869
2024-08-27,A1,40.019542043678165
2024-08-28,A1,40.07795401477002
2024-08-29,A1,39.604433251544684
2024-08-30,A1,39.54717551745033
2024-09-02,A1,40.02020478867007
2024-09-03,A1,40.07175962134891
2024-09-04,A1,39.932635822907024
2024-09-05,A1,39.39864365345599
2024-09-06,A1,39.323359796617545
2024-09-09,A1,38.68071193736486
2024-09-10,A1,38.729817200757324
2024-09-11,A1,38.76474466167472
2024-09-12,A1,38.46198495605201
2024-09-13,A1,38.53199488691507
2024-09-16,A1,38.819977434831124
2024-09-17,A1,39.007402776241015
2024-09-18,A1,38.65959076378328
2024-09-19,A1,38.5103570637526
2024-09-20,A1,38.27503827347274
2024-09-23,A1,38.74569147628498
2024-09-24,A1,38.87180788066077
2024-09-25,A1,38.257206713714496
2024-09-26,A1,38.771329920418076
2024-09-27,A1,37.964184796603476
2024-09-30,A1,38.41051042979229
2024-10-01,A1,39.00859971850081
2024-10-02,A1,39.01275746132801
2024-10-03,A1,38.67770830778245
2024-10-04,A1,38.75261032029368
2024-10-07,A1,39.35152629705834
2024-10-08,A1,39.189898856275725
2024-10-09,A1,38.866133779030065
2024-10-10,A1,39.36944556490544
2024-10-11,A1,38.711992942444915
2024-10-14,A1,38.612211261340995
2024-10-15,A1,37.97959736584623
2024-10-16,A1,37.30627075319534
2024-10-17,A1,36.5365189091896
2024-10-18,A1,36.731920303856285
2024-10-21,A1,37.31815602325766
2024-10-22,A1,37.99227561763122
2024-10-23,A1,37.297180304201866
2024-10-24,A1,37.79613519116655
2024-10-25,A1,38.446625632961066
2024-10-28,A1,38.11717726185751
2024-10-29,A1,37.996678473141436
2024-10-30,A1,36.85704939189242
2024-10-31,A1,37.032814686373314
2024-11-01,A1,36.53860499798999
2024-11-04,A1,36.10562146564096
2024-11-05,A1,35.42403201799527
2024-11-06,A1,35.464358928733844
2024-11-07,A1,36.21703016386022
2024-11-08,A1,35.5597943710601
2024-11-11,A1,34.816582434593656
2024-11-12,A1,34.27983992290395
2024-11-13,A1,34.51305663295177
2024-11-14,A1,34.218615579784725
2024-11-15,A1,33.532473913537565
2024-11-18,A1,33.82873368528597
2024-11-19,A1,33.23893329011555
2024-11-20,A1,32.501840972580986
2024-11-21,A1,32.25633446913996
2024-11-22,A1,32.94098303241867
2024-11-25,A1,33.07151458423226
2024-11-26,A1,33.07001003483627
2024-11-27,A1,33.55679639773087
2024-11-28,A1,33.600520334643114
2024-11-29,A1,33.5103994018319
2024-12-02,A1,33.580339523439584
2024-12-03,A1,33.781739671813796
2024-12-04,A1,33.65641064289483
2024-12-05,A1,33.604284762203974
2024-12-06,A1,33.54194438710432
2024-12-09,A1,33.775439576464606
2024-12-10,A1,32.76814272720958
2024-12-11,A1,33.00996944717533
2024-12-12,A1,31.80974489982687
2024-12-13,A1,31.68135582659192
2024-12-16,A1,32.25950185928541
2024-12-17,A1,32.092211931596125
2024-12-18,A1,31.663966976125806
2024-12-19,A1,31.445241242086087
2024-12-20,A1,31.580891867322634
2024-12-23,A1,31.138689924191166
2024-12-24,A1,31.65150459252695
2024-12-25,A1,32.220263341619855
2024-12-26,A1,31.736837304105435
2024-12-27,A1,31.51501720262875
2024-12-30,A1,31.32327394525825
2024-12-31,A1,31.79653586636679
2023-01-03,A2,64.96901644279856
2023-01-04,A2,65.42932787230703
2023-01-05,A2,64.92663898283077
2023-01-06,A2,66.79773412760262
2023-01-09,A2,65.70857708703579
2023-01-10,A2,66.463004371517
2023-01-11,A2,67.54912064554208
2023-01-12,A2,66.6454658844203
2023-01-13,A2,69.536428471071
2023-01-16,A2,70.4621663259669
2023-01-17,A2,72.03633616797752
2023-01-18,A2,71.94958750837478
2023-01-19,A2,71.96332618747961
2023-01-20,A2,71.27568070173093
2023-01-23,A2,71.39916922476034
2023-01-24,A2,72.82029526682022
2023-01-25,A2,73.76520603362744
2023-01-26,A2,73.0188027238109
2023-01-27,A2,74.52101697193707
2023-01-30,A2,75.65968694866815
2023-01-31,A2,77.14121470724565
2023-02-01,A2,77.9451920267085
2023-02-02,A2,78.879010830097
2023-02-03,A2,77.75250075892622
2023-02-06,A2,76.61861733844268
2023-02-07,A2,74.5266173333207
2023-02-08,A2,75.90049172975276
2023-02-09,A2,76.28356133611011
2023-02-10,A2,75.69890631220382
2023-02-13,A2,73.60711823185638
2023-02-14,A2,72.81564993448963
2023-02-15,A2,74.75758803675916
2023-02-16,A2,73.48887904910143
2023-02-17,A2,73.83223307270306
2023-02-20,A2,72.35143295635491
2023-02-21,A2,72.73216986748739
2023-02-22,A2,73.12347120132048
2023-02-23,A2,73.35926227411314
2023-02-24,A2,75.97958820635075
2023-02-27,A2,78.5677421194984
2023-02-28,A2,78.19847251127865
2023-03-01,A2,77.42513151036239
2023-03-02,A2,77.21927665885215
2023-03-03,A2,78.17231656885996
2023-03-06,A2,77.92608830380344
2023-03-07,A2,77.23178226168204
2023-03-08,A2,79.27799734593404
2023-03-09,A2,79.33454621239439
2023-03-10,A2,80.68575776505277
2023-03-13,A2,80.21039488096525
2023-03-14,A2,82.82384126916092
2023-03-15,A2,83.47731623156703
2023-03-16,A2,84.10280437564057
2023-03-17,A2,83.28997087013349
2023-03-20,A2,82.55634248336968
2023-03-21,A2,83.44287315623032
2023-03-22,A2,83.73207569067793
2023-03-23,A2,83.43621131488891
2023-03-24,A2,82.2441556645888
2023-03-27,A2,80.83961691264186
2023-03-28,A2,79.8355856659798
2023-03-29,A2,77.43190955314854
2023-03-30,A2,77.86065267420639
2023-03-31,A2,79.50586059403372
2023-04-03,A2,79.7854895590078
2023-04-04,A2,77.70548537998691
2023-04-05,A2,77.52645518950835
2023-04-06,A2,76.95469135550947
2023-04-07,A2,79.06492368420679
2023-04-10,A2,78.2820961109753
2023-04-11,A2,77.83588216147294
2023-04-12,A2,79.1550182056294
2023-04-13,A2,79.46259369936926
2023-04-14,A2,80.1833899993994
2023-04-17,A2,80.11827897600533
2023-04-18,A2,80.66571406313275
2023-04-19,A2,81.83767329129729
2023-04-20,A2,81.5333626931876
2023-04-21,A2,83.21770830067392
2023-04-24,A2,82.37062419874442
2023-04-25,A2,82.2546186247606
2023-04-26,A2,82.00091199740206
2023-04-27,A2,81.36043926257382
2023-04-28,A2,81.10221491383129
2023-05-01,A2,80.03663216976062
2023-05-02,A2,78.79496405764829
2023-05-03,A2,78.2748314778064
2023-05-04,A2,76.85092018363076
2023-05-05,A2,77.12956161961141
2023-05-08,A2,76.6968859388252
2023-05-09,A2,77.44743901001864
2023-05-10,A2,77.55248889155128
2023-05-11,A2,77.14926954544723
2023-05-12,A2,76.52189866484716
2023-05-15,A2,77.72634947867695
2023-05-16,A2,78.267632114242
2023-05-17,A2,78.2825421779604
2023-05-18,A2,79.86553668910686
2023-05-19,A2,77.44565488963934
2023-05-22,A2,77.9244210211365
2023-05-23,A2,80.06033814161648
2023-05-24,A2,79.39607189286582
2023-05-25,A2,79.86434704800625
2023-05-26,A2,81.22127181375649
2023-05-29,A2,81.62038544580022
2023-05-30,A2,79.64887547792691
2023-05-31,A2,77.15102989937553
2023-06-01,A2,76.90990171050242
2023-06-02,A2,76.76103324935487
2023-06-05,A2,77.90104917095043
2023-06-06,A2,76.95423007803896
2023-06-07,A2,75.38000587286355
2023-06-08,A2,73.94580294126692
2023-06-09,A2,71.30947971868571
2023-06-12,A2,71.38804626541142
2023-06-13,A2,70.8532929338993
2023-06-14,A2,70.09588827349424
2023-06-15,A2,71.12719127903827
2023-06-16,A2,72.7085033937827
2023-06-19,A2,73.11389879143684
2023-06-20,A2,70.94375224329066
2023-06-21,A2,71.96216519775489
2023-06-22,A2,72.09784308371111
2023-06-23,A2,73.35681336881039
2023-06-26,A2,73.78762539274064
2023-06-27,A2,73.30842148701117
2023-06-28,A2,74.94171248405145
2023-06-29,A2,75.01666196866162
2023-06-30,A2,76.07107088982686
2023-07-03,A2,74.01996200249395
2023-07-04,A2,72.95954120607881
2023-07-05,A2,74.83593494353553
2023-07-06,A2,75.09155336878551
2023-07-07,A2,75.97260433246547
2023-07-10,A2,76.18866687860759
2023-07-11,A2,76.46136427901925
2023-07-12,A2,77.9676810031652
2023-07-13,A2,77.12960563858431
2023-07-14,A2,75.09801529984142
2023-07-17,A2,74.52088548573462
2023-07-18,A2,75.58670898803487
2023-07-19,A2,76.80325895574232
2023-07-20,A2,75.73049305078793
2023-07-21,A2,75.18768090366966
2023-07-24,A2,75.07993485279542
2023-07-25,A2,74.52880881009759
2023-07-26,A2,73.19304627027658
2023-07-27,A2,72.23109359668214
2023-07-28,A2,71.05132785738131
2023-07-31,A2,72.04768603571479
2023-08-01,A2,72.84269878090738
2023-08-02,A2,73.0488128029075
2023-08-03,A2,72.9997432405142
2023-08-04,A2,73.23833785240653
2023-08-07,A2,72.89948491835015
2023-08-08,A2,71.82203867764095
2023-08-09,A2,71.2743380779285
2023-08-10,A2,70.38479573060907
2023-08-11,A2,69.62156230450108
2023-08-14,A2,70.0571174211278
2023-08-15,A2,70.4626762667138
2023-08-16,A2,69.14031464040207
2023-08-17,A2,68.92825464206784
2023-08-18,A2,68.54288363956057
2023-08-21,A2,68.36994842008885
2023-08-22,A2,69.02099694022594
2023-08-23,A2,68.18149954440842
2023-08-24,A2,67.41447960009066
2023-08-25,A2,68.32302113075747
2023-08-28,A2,69.17719176553078
2023-08-29,A2,68.60239012373603
2023-08-30,A2,68.86646671517484
2023-08-31,A2,70.03282630744023
2023-09-01,A2,69.71629553472678
2023-09-04,A2,70.45884931145942
2023-09-05,A2,70.21481964212941
2023-09-06,A2,70.0792704804927
2023-09-07,A2,69.55574841481047
2023-09-08,A2,67.70506364830275
2023-09-11,A2,68.66463037981626
2023-09-12,A2,67.4801603707724
2023-09-13,A2,67.23065523003098
2023-09-14,A2,66.08018661547187
2023-09-15,A2,64.82616841159302
2023-09-18,A2,64.31098173158225
2023-09-19,A2,64.9021700079886
2023-09-20,A2,65.09695529762976
2023-09-21,A2,64.9305582356993
2023-09-22,A2,64.92004352818613
2023-09-25,A2,65.16978769027568
2023-09-26,A2,66.71951578087018
2023-09-27,A2,66.08719042336503
2023-09-28,A2,66.34325289600038
2023-09-29,A2,67.09822818301932
2023-10-02,A2,68.30106393513893
2023-10-03,A2,66.82547479342396
2023-10-04,A2,66.41849265547233
2023-10-05,A2,67.16061190646157
2023-10-06,A2,67.10194709025193
2023-10-09,A2,67.73082863511429
2023-10-10,A2,67.81806258423038
2023-10-11,A2,67.97181440394297
2023-10-12,A2,68.36282704235539
2023-10-13,A2,68.45177890543425
2023-10-16,A2,67.703618510336
2023-10-17,A2,68.19796386038513
2023-10-18,A2,67.7087747600611
2023-10-19,A2,68.46426921359443
2023-10-20,A2,71.25278628439806
2023-10-23,A2,69.27073187119143
2023-10-24,A2,68.94391263962466
2023-10-25,A2,68.02647584350778
2023-10-26,A2,68.8479352010922
2023-10-27,A2,69.20283670698926
2023-10-30,A2,69.3069285640485
2023-10-31,A2,69.96570386951689
2023-11-01,A2,69.83049150489781
2023-11-02,A2,70.70121253172532
2023-11-03,A2,68.14296536676675
2023-11-06,A2,68.93590425621488
2023-11-07,A2,68.91414918899684
2023-11-08,A2,69.93410562092643
2023-11-09,A2,68.37866756842399
2023-11-10,A2,67.66174142668245
2023-11-13,A2,68.33453853432206
2023-11-14,A2,67.79112350018974
2023-11-15,A2,67.98299595783784
2023-11-16,A2,69.39006598012784
2023-11-17,A2,67.7324408428359
2023-11-20,A2,68.37545018770541
2023-11-21,A2,68.93450278975283
2023-11-22,A2,68.66676023244813
2023-11-23,A2,67.8947647875714
2023-11-24,A2,68.59848668217207
2023-11-27,A2,66.42089768479603
2023-11-28,A2,67.21616397785242
2023-11-29,A2,66.13760297651697
2023-11-30,A2,66.64690742522532
2023-12-01,A2,66.3250486460125
2023-12-04,A2,67.40533698021214
2023-12-05,A2,67.34113812923627
2023-12-06,A2,66.98911261474198
2023-12-07,A2,66.19250273981812
2023-12-08,A2,67.70651424470651
2023-12-11,A2,68.40043724288
2023-12-12,A2,67.171162151703
2023-12-13,A2,67.86209015169709
2023-12-14,A2,68.30295986603282
2023-12-15,A2,69.42121337035954
2023-12-18,A2,69.09131462240079
2023-12-19,A2,69.81784779643336
2023-12-20,A2,68.74577984157176
2023-12-21,A2,69.47395726514489
2023-12-22,A2,68.65749671330576
2023-12-25,A2,68.10689017710513
2023-12-26,A2,69.06251911545331
